fecha,dp_BBVA,dp_BCP,dp_SYS,CLRI_BBVA_W52,CLRI_BCP_W52,CLRI_SYS_EW_W52,CLRI_SYS_AW_W52,CLRI_BBVA_W78,CLRI_BCP_W78,CLRI_SYS_AW_W78,CLRI_BBVA_W104,CLRI_BCP_W104,CLRI_SYS_AW_W104,delta_cds_h_M1,delta_m_orth_log_M1,delta_cds_l,delta_cds_l_lag1,term_spread,short_rate,cpi_12m_pct,D_CRISIS,POST_ZC
2008-06-27,-0.004284917459999982,-0.0031127135100000036,-0.003569873050499995,,,,,,,,,,,,,,,,,,0.0,0
2008-07-04,-0.004799429930000015,0.0036086920099999975,0.00032952445339999256,,,,,,,,,,,,,,,,,,0.0,0
2008-07-11,-0.000673962499999986,-0.012479492650000007,-0.007875335891499998,,,,,,,,,,,,,,,,,,0.0,0
2008-07-18,-0.0003189664000000092,-0.0003054976499999862,-0.00031075046249999516,,,,,,,,,,,,,,,,,,0.0,0
2008-07-25,-0.008196240049999998,-0.001511437569999996,-0.004118510537199997,,,,,,,,,,,,,,,,,,0.0,0
2008-08-01,-0.002698626450000005,-0.00017959558999999792,-0.0011620176254000009,,,,,,,,,,,,,,,,,,0.0,0
2008-08-08,0.0001389352399999988,0.0031053338200000002,0.0019484383737999997,,,,,,,,,,,,,,,,,,0.0,0
2008-08-15,-0.004231469830000001,-0.009693402930000011,-0.007563249021000007,,,,,,,,,,,,,,,,,,0.0,0
2008-08-22,0.0012644529899999979,-0.0029794562999999885,-0.0013243316768999937,,,,,,,,,,,,,,,,,,0.0,0
2008-08-29,-0.001157108059999995,-0.001652023330000002,-0.0014590063746999992,,,,,,,,,,,,,,,,,,0.0,0
2008-09-05,-0.0019418292599999998,-0.0031819357900000067,-0.002698294243300004,,,,,,,,,,,,,,,,,,0.0,0
2008-09-12,-0.0019809838500000065,-0.00589389299000001,-0.004367858425400009,,,,,,,,,,,,,,,,,,0.0,0
2008-09-19,-0.011111468984999998,-0.028153472149999983,-0.02150709091564999,,,,,,,,,,,,,,,,,,0.0,0
2008-09-26,-0.004687421385999993,0.0017371104699999973,-0.000768456953839999,,,,,,,,,,,,,,,,,,0.0,0
2008-10-03,-0.00601283019200001,5.790367999999879e-05,-0.0023096825300800046,,,,,,,,,,,,,,,,,,0.0,0
2008-10-10,-0.02458352162099999,-0.006379086680000007,-0.013478816306990002,,,,,,,,,,,,,,,,,,0.0,0
2008-10-17,0.012490048154999996,-0.0006414047100000014,0.004479861907349998,,,,,,,,,,,,,,,,,,0.0,0
2008-10-24,0.00029504395500000447,-0.005750924649999989,-0.0033929968940499913,,,,,,,,,,,,,,,,,,0.0,0
2008-10-31,0.004901433673,0.0003619801499999964,0.002132367023969998,,,,,,,,,,,,,,,,,,0.0,0
2008-11-07,0.003614493139999994,0.008906168810000004,0.0068424152987,,,,,,,,,,,,,,,,,,0.0,0
2008-11-14,-0.0025822487759999957,0.007788139569999991,0.003743688115059996,,,,,,,,,,,,,,,,,,0.0,0
2008-11-21,-0.0030867113020000003,0.0,-0.0012038174077800001,,,,,,,,,,,,,,,,,,0.0,0
2008-11-28,0.0041206097480000065,0.03357014150000001,0.022084824116720008,,,,,,,,,,,,,,,,,,0.0,0
2008-12-05,0.0002817489949999974,-0.023079911060000013,-0.01396886363855001,,,,,,,,,,,,,,,,,,0.0,0
2008-12-12,-0.002087325266000001,0.0029168476599999993,0.0009652202188599992,,,,,,,,,,,,,,,,,,0.0,0
2008-12-19,0.00012840519500000036,0.0031508865900000127,0.001972118845950008,,,,,,,,,,,,,,,,,,0.0,0
2008-12-26,0.0,-0.004959208280000016,-0.0030251170508000095,,,,,,,,,,,,,,,,,,0.0,0
2009-01-02,,,,,,,,,,,,,,,,,,,,,0.0,0
2009-01-09,,,,,,,,,,,,,,,,,,,,,0.0,0
2009-01-16,-0.0032168509820000024,-0.0012737619900000108,-0.0020315666968800075,,,,,,,,,,,,,,,,,,0.0,0
2009-01-23,-7.239551700000124e-05,-0.002047785619999992,-0.0012773834798299958,,,,,,,,,,,,,,,,,,0.0,0
2009-01-30,0.0,0.00382739797999998,0.0023347127677999877,,,,,,,,,,,,,,,,,,0.0,0
2009-02-06,-0.0013361203460000026,-0.003960293739999982,-0.0029368661163399895,,,,,,,,,,,,,,,,,,0.0,0
2009-02-13,-0.0009091479159999971,0.0019841915299999846,0.0008557891460599916,,,,,,,,,,,,,,,,,,0.0,0
2009-02-20,0.00036432963400000185,-0.0004048953699999913,-0.00010489761843999397,,,,,,,,,,,,,,,,,,0.0,0
2009-02-27,0.0010368674189999982,-0.00021701172999999407,0.00027200113811000294,,,,,,,,,,,,,,,,,,0.0,0
2009-03-06,0.0008275618840000026,-0.0012501897400000184,-0.0004398666066400101,,,,,,,,,,,,,,,,,,0.0,0
2009-03-13,0.0011055018120000037,0.00174493554000002,0.0014955563860800138,,,,,,,,,,,,,,,,,,0.0,0
2009-03-20,0.009056881824999988,0.010236484229999981,0.009776439292049983,,,,,,,,,,,,,,,,,,0.0,0
2009-03-27,0.005930727486000001,0.004525928680000013,0.005073800214340008,,,,,,,,,,,,,,,,,,0.0,0
2009-04-03,0.012255940578000002,0.0009982618899999907,0.005388756578319995,,,,,,,,,,,,,,,,,,0.0,0
2009-04-10,0.0022161004300000064,0.008722406170000002,0.006184946931400003,,,,,,,,,,,,,,,,,,0.0,0
2009-04-17,0.0011294037099999904,0.019539965140000004,0.012359846182299999,,,,,,,,,,,,,,,,,,0.0,0
2009-04-24,-0.0009378731499999904,0.001412148420000009,0.0004956400077000091,,,,,,,,,,,,,,,,,,0.0,0
2009-05-01,0.003232820319999996,0.01179827223999999,0.008457745991199993,,,,,,,,,,,,,,,,,,0.0,0
2009-05-08,0.004320396710000007,0.005620798499999996,0.005113641801900001,,,,,,,,,,,,,,,,,,0.0,0
2009-05-15,0.0012094450799999962,0.01913995061000001,0.012147053453300005,,,,,,,,,,,,,,,,,,0.0,0
2009-05-22,0.0031412692799999975,0.00559076746999998,0.004635463175899987,,,,,,,,,,,,,,,,,,0.0,0
2009-05-29,0.01517303192000001,-0.0036367542799999875,0.0036990623380000116,,,,,,,,,,,,,,,,,,0.0,0
2009-06-05,0.005843178970000001,0.0035186480999999936,0.004425215139299997,,,,,,,,,,,,,,,,,,0.0,0
2009-06-12,-0.003865085660000017,0.0074907949300000165,0.003062001499900003,,,,,,,,,,,,,,,,,,0.0,0
2009-06-19,-0.004515463619999993,-0.004348912690000012,-0.004413867552700005,,,,,,,,,,,,,,,,,,0.0,0
2009-06-26,-0.0018855651100000148,0.00303820313,0.0011179335163999942,,,,,,,,,,,,,,,,,,0.0,0
2009-07-03,0.0024339230600000095,0.007909743190000013,0.005774173339300011,,,,,,,,,,,,,,,,,,0.0,0
2009-07-10,-0.00275906271000001,-0.007874665690000004,-0.0058795805278000065,,,,,,,,,,,,,,,,,,0.0,0
2009-07-17,0.002802840460000011,0.009168163970000004,0.006685687801100007,,,,,,,,,,,,,,,,,,0.0,0
2009-07-24,0.015999027530000015,0.033723790789999986,0.0268111331186,,,,,,,,,,,,,,,,,,0.0,0
2009-07-31,0.0025195538599999956,0.0,0.0009826260053999983,,,,,,,,,,,,,,,4.543,2.0,2.654390881048704,0.0,0
2009-08-07,0.01495568056999999,0.009478641499999996,0.011614686737299994,,,,,,,,,,,,,-0.16000000000000014,,5.133,1.25,1.8565016800739884,0.0,0
2009-08-14,-0.0030035112200000047,0.003784532190000023,0.0011371952601000122,,,,,,,,,,,,,0.2569999999999997,-0.16000000000000014,5.39,1.25,1.8565016800739884,0.0,0
2009-08-21,0.003993655779999994,-0.002591774600000041,-2.3456751800027004e-05,,,,,,,,,,,,,-0.22199999999999953,0.2569999999999997,5.168,1.25,1.8565016800739884,0.0,0
2009-08-28,0.005729400940000018,0.0017057995800000003,0.003275004110400007,,,,,,,,,,,,,-0.025000000000000355,-0.22199999999999953,5.143,1.25,1.8565016800739884,0.0,0
2009-09-04,0.000702793079999986,-0.003581444339999962,-0.0019105917461999821,,,,,,,,,,,,,-0.0009999999999994458,-0.025000000000000355,5.142,1.25,1.2021138140682048,0.0,0
2009-09-11,0.0006553980600000064,-0.006608902269999994,-0.0037758251412999943,,,,,,,,,,,,,-0.2160000000000002,-0.0009999999999994458,4.926,1.25,1.2021138140682048,0.0,0
2009-09-18,0.024408334030000006,0.010255788900000007,0.015775281500700008,,,,,,,,,,,,,-0.18700000000000028,-0.2160000000000002,4.739,1.25,1.2021138140682048,0.0,0
2009-09-25,0.011705117299999984,0.0011022234099999917,0.005237352027099989,,,,,,,,,,,,,0.02200000000000024,-0.18700000000000028,4.761,1.25,1.2021138140682048,0.0,0
2009-10-02,0.006335816230000013,-0.0017289573900000077,0.0014163043218000004,,,,,,,,,,,,,-0.18299999999999983,0.02200000000000024,4.578,1.25,0.7116111391515988,0.0,0
