fecha,dp_BBVA,dp_BCP,dp_IB,dp_SCO,delta_cds_l,delta_cds_h_M1,n_inst_M1,delta_cds_h_M2,n_inst_M2,delta_cds_h_M3,n_inst_M3,delta_cds_h_M4,n_inst_M4,delta_m_raw,delta_m_orth_M1,delta_m_orth_M2,delta_m_orth_M3,delta_m_orth_M4,short_rate,long_rate_level,cpi_12m_pct,long_rate_level_corrected,delta_cds_l_corrected,term_spread,delta_cds_l_lag1,delta_m_orth_log_M1,delta_m_orth_log_M2,delta_m_orth_log_M3,delta_m_orth_log_M4,delta_cds_h_loo_BBVA,delta_cds_h_loo_BCP,clri_m1_BBVA_W52,clri_iv_BBVA_W52,clri_pca_BBVA_W52,clri_m1_BBVA_W78,clri_iv_BBVA_W78,clri_pca_BBVA_W78,clri_m1_BBVA_W104,clri_iv_BBVA_W104,clri_pca_BBVA_W104,clri_m1_BCP_W52,clri_iv_BCP_W52,clri_pca_BCP_W52,clri_m1_BCP_W78,clri_iv_BCP_W78,clri_pca_BCP_W78,clri_m1_BCP_W104,clri_iv_BCP_W104,clri_pca_BCP_W104,clri_m1_SYS_EW_W52,clri_iv_SYS_EW_W52,clri_pca_SYS_EW_W52,clri_m1_SYS_EW_W78,clri_iv_SYS_EW_W78,clri_pca_SYS_EW_W78,clri_m1_SYS_EW_W104,clri_iv_SYS_EW_W104,clri_pca_SYS_EW_W104,clri_m1_SYS_AW_W52,clri_iv_SYS_AW_W52,clri_pca_SYS_AW_W52,clri_m1_SYS_AW_W78,clri_iv_SYS_AW_W78,clri_pca_SYS_AW_W78,clri_m1_SYS_AW_W104,clri_iv_SYS_AW_W104,clri_pca_SYS_AW_W104,D_crisis,CDS_H_x_crisis
2007-05-11,0.022549180860000004,0.02799775539999999,-0.004700121936000001,0.5907722548000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-05-18,-0.0024411379400000044,-0.005060119669999974,0.00013242111399999756,0.05290890450000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-05-25,-0.0045242602299999934,-0.019820092520000027,-0.00013242111399999756,-0.17185272979999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-06-01,-0.010812609830000014,0.005004826690000019,0.005398787862999993,-0.041741813200000255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-06-08,-0.004963136659999992,0.0,0.008802744107000007,0.0114514537999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-06-15,0.005052487079999987,-0.003688575080000006,0.005112350091999993,0.2678226858000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-06-22,-0.002846648569999985,0.0005265819299999919,0.00664350972000001,-0.07314797260000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-06-29,-0.002013874710000002,0.008182657900000001,-0.005404092790000009,0.14196541120000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-07-06,0.003710269569999994,0.004529307410000016,-0.0021561920000000012,-0.09441461290000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-07-13,-0.0018580747799999964,-0.000285733130000021,0.0035625668400000032,-0.004412754699999688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-07-20,0.0004425660199999931,-0.0023790114799999984,-0.006206905710000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-07-27,-0.004504089579999995,0.0018704820500000108,-0.00015713685399999788,-0.2567293987000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-08-03,0.001486913330000006,-0.006354100519999989,-0.0009285790350000017,-0.003495489000000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-08-10,-0.002957464960000003,-0.0034464198100000176,-0.00015566525400000086,-0.015481110600000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-08-17,-0.012221657829999996,-0.003970070120000002,-0.00015517264299999556,-0.25351707999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-08-24,-0.0017730918800000078,0.000534556699999994,-0.004957667728999998,0.020163071199999827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-08-31,-0.001104664379999995,0.0,0.007436501585000005,-0.011469573099999852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-09-07,-0.004639590395000004,-0.0015834981499999734,,-0.19498274289999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-09-14,0.0005136337570000038,-0.005325395050000015,,-0.10227644810000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-09-21,0.006338837377999992,-0.0016806932300000021,,0.18208402430000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-09-28,0.0066889926200000005,0.009658961800000004,,0.12679369529999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-10-05,0.007049480310000009,0.009466165659999998,,0.02431946709999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-10-12,0.005817899069999993,0.00333590277000001,0.005222076669999992,-0.02416256739999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-10-19,-0.000993488409999993,0.0027263524299999953,0.0035478892999999956,-0.1399983967999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-10-26,-0.0025513710199999984,-0.0033248200400000094,0.0005204727600000014,0.024082292999999755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-11-02,0.00022534912999999657,-0.002146121289999997,-0.0037103267000000023,-0.14316480219999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-11-09,-0.010273748200000002,0.0,,-0.19394702890000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-11-16,-0.0013506805900000002,-0.0015061768399999842,,-0.1119485563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-11-23,-0.002438344290000005,-0.0048089141700000115,0.006335468003,0.034560586500000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-11-30,0.00016986357999999868,0.004641561190000004,-0.0006372911700000122,-0.06807230190000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-12-07,0.0018828414400000049,0.003947957919999995,-0.005959978805999994,0.005613399799999863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-12-14,-0.0017388795999999929,0.0012139769600000017,-0.003969483959,-0.02539304819999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-12-21,0.00010840065999999371,-0.003978630970000008,0.010233338554999999,-0.06658228619999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2007-12-28,0.0033115805499999984,0.000597648430000014,0.0016751133200000046,0.07882683049999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-01-04,-0.00018693855000000148,0.006451233959999997,-0.00017850406000000096,-0.05170377550000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-01-11,-0.0008399382799999938,0.0015642246400000004,-0.002600134710000007,-0.09722986499999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-01-18,-0.004155642200000004,-0.006807964840000014,-0.0031620855199999964,-0.16026192630000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-01-25,-0.008574684427999996,-0.00775829167,0.0,0.11595743469999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-02-01,0.0031495163779999974,0.008674748480000022,0.0018513641700000083,0.13881793530000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-02-08,0.004895877999999992,0.0014089143099999812,-0.0006476029500000063,0.11090105500000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-02-15,0.005154915590000003,0.002266459329999998,0.0005248232299999989,0.2163003778999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-02-22,0.004449820450000003,-0.0012641441899999828,-0.0032347982380000057,0.1312463558999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-02-29,0.0012078683199999996,0.002707609899999991,0.010010849288000001,-0.06270562459999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-03-07,0.002164380940000002,0.00466207817,,0.009803273700000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-03-14,0.006871253359999996,0.003932429679999988,,0.03613590079999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-03-21,-0.00045650472000000053,-0.003102263549999984,,-0.041148690700000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-03-28,0.01599015089,-0.0014465156000000035,0.008918010359999992,-0.006673949399999657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-04-04,0.00362997122,0.010437424720000005,0.0060621360100000105,0.11623994539999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-04-11,-0.003232166149999993,0.0,,-0.0804076546000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-04-18,-0.005006140629999989,-0.0013184991900000165,,-0.008474665200000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-04-25,-0.0020440575600000066,-0.006007952619999979,-0.0029893200100000045,-0.1939731312999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-05-02,-0.0011823848999999997,-0.0013610005300000172,0.0027352701499999965,-0.03883269750000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-05-09,0.003482660989999997,0.004514773140000011,-0.0009422940299999988,0.07250184000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-05-16,-0.0004726516000000125,0.0003353378400000051,,0.04039748539999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-05-23,-0.0003824873799999906,-0.0031218356600000163,,-0.020920126400000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-05-30,-0.001387775710000011,-0.0019838011299999903,-0.0015004447100000068,-0.03967610180000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-06-06,0.008368007650000009,0.0023974753899999868,-0.004972721669999999,-0.006589150900000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-06-13,-0.0030754423000000086,-0.006647143519999982,0.003973077089999999,-0.08727421940000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-06-20,-0.002411061379999996,-0.0011396978100000066,,0.011431286800000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-06-27,-0.004284917459999982,-0.0031127135100000036,,-0.1232958515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-07-04,-0.004799429930000015,0.0036086920099999975,-0.0005550343199999946,-0.038573987899999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-07-11,-0.000673962499999986,-0.012479492650000007,,-0.07085576490000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-07-18,-0.0003189664000000092,-0.0003054976499999862,,-0.044684460100000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-07-25,-0.008196240049999998,-0.001511437569999996,-0.0007384933700000096,-0.1427681313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
